"ID;""RegioVanVestiging"";""RegioVanVertrek"";""Perioden"";""TussenGemeentenVerhuisdePersonen_1"""
"70501;""CR02  "";""CR12  "";""2016JJ00"";""      24"""
"70502;""CR02  "";""CR12  "";""2017JJ00"";""      14"""
"70503;""CR02  "";""CR12  "";""2018JJ00"";""      18"""
"70504;""CR02  "";""CR13  "";""2011JJ00"";""      23"""
"70505;""CR02  "";""CR13  "";""2012JJ00"";""      19"""
"70506;""CR02  "";""CR13  "";""2013JJ00"";""       5"""
"70507;""CR02  "";""CR13  "";""2014JJ00"";""      13"""
"70508;""CR02  "";""CR13  "";""2015JJ00"";""      12"""
"70509;""CR02  "";""CR13  "";""2016JJ00"";""      19"""
"70510;""CR02  "";""CR13  "";""2017JJ00"";""      15"""
"70511;""CR02  "";""CR13  "";""2018JJ00"";""      13"""
"70512;""CR02  "";""CR14  "";""2011JJ00"";""       7"""
"70513;""CR02  "";""CR14  "";""2012JJ00"";""       5"""
"70514;""CR02  "";""CR14  "";""2013JJ00"";""      13"""
"70515;""CR02  "";""CR14  "";""2014JJ00"";""       4"""
"70516;""CR02  "";""CR14  "";""2015JJ00"";""       9"""
"70517;""CR02  "";""CR14  "";""2016JJ00"";""      24"""
"70518;""CR02  "";""CR14  "";""2017JJ00"";""      10"""
"70519;""CR02  "";""CR14  "";""2018JJ00"";""      12"""
"70520;""CR02  "";""CR15  "";""2011JJ00"";""      12"""
"70521;""CR02  "";""CR15  "";""2012JJ00"";""       9"""
"70522;""CR02  "";""CR15  "";""2013JJ00"";""      16"""
"70523;""CR02  "";""CR15  "";""2014JJ00"";""       8"""
"70524;""CR02  "";""CR15  "";""2015JJ00"";""       4"""
"70525;""CR02  "";""CR15  "";""2016JJ00"";""      33"""
"70526;""CR02  "";""CR15  "";""2017JJ00"";""      16"""
"70527;""CR02  "";""CR15  "";""2018JJ00"";""      12"""
"70528;""CR02  "";""CR16  "";""2011JJ00"";""       3"""
"70529;""CR02  "";""CR16  "";""2012JJ00"";""       2"""
"70530;""CR02  "";""CR16  "";""2013JJ00"";""       3"""
"70531;""CR02  "";""CR16  "";""2014JJ00"";""       2"""
"70532;""CR02  "";""CR16  "";""2015JJ00"";""       3"""
"70533;""CR02  "";""CR16  "";""2016JJ00"";""      12"""
"70534;""CR02  "";""CR16  "";""2017JJ00"";""       4"""
"70535;""CR02  "";""CR16  "";""2018JJ00"";""       4"""
"70536;""CR02  "";""CR17  "";""2011JJ00"";""      35"""
"70537;""CR02  "";""CR17  "";""2012JJ00"";""      34"""
"70538;""CR02  "";""CR17  "";""2013JJ00"";""      17"""
"70539;""CR02  "";""CR17  "";""2014JJ00"";""      14"""
"70540;""CR02  "";""CR17  "";""2015JJ00"";""      32"""
"70541;""CR02  "";""CR17  "";""2016JJ00"";""      64"""
"70542;""CR02  "";""CR17  "";""2017JJ00"";""      28"""
"70543;""CR02  "";""CR17  "";""2018JJ00"";""      16"""
"70544;""CR02  "";""CR18  "";""2011JJ00"";""      12"""
"70545;""CR02  "";""CR18  "";""2012JJ00"";""       8"""
"70546;""CR02  "";""CR18  "";""2013JJ00"";""       5"""
"70547;""CR02  "";""CR18  "";""2014JJ00"";""       6"""
"70548;""CR02  "";""CR18  "";""2015JJ00"";""      19"""
"70549;""CR02  "";""CR18  "";""2016JJ00"";""       7"""
"70550;""CR02  "";""CR18  "";""2017JJ00"";""      11"""
"70551;""CR02  "";""CR18  "";""2018JJ00"";""      11"""
"70552;""CR02  "";""CR19  "";""2011JJ00"";""       8"""
"70553;""CR02  "";""CR19  "";""2012JJ00"";""       4"""
"70554;""CR02  "";""CR19  "";""2013JJ00"";""       0"""
"70555;""CR02  "";""CR19  "";""2014JJ00"";""       1"""
"70556;""CR02  "";""CR19  "";""2015JJ00"";""       4"""
"70557;""CR02  "";""CR19  "";""2016JJ00"";""       4"""
"70558;""CR02  "";""CR19  "";""2017JJ00"";""       3"""
"70559;""CR02  "";""CR19  "";""2018JJ00"";""       6"""
"70560;""CR02  "";""CR20  "";""2011JJ00"";""       2"""
"70561;""CR02  "";""CR20  "";""2012JJ00"";""       4"""
"70562;""CR02  "";""CR20  "";""2013JJ00"";""      11"""
"70563;""CR02  "";""CR20  "";""2014JJ00"";""       4"""
"70564;""CR02  "";""CR20  "";""2015JJ00"";""       0"""
"70565;""CR02  "";""CR20  "";""2016JJ00"";""       1"""
"70566;""CR02  "";""CR20  "";""2017JJ00"";""       3"""
"70567;""CR02  "";""CR20  "";""2018JJ00"";""      10"""
"70568;""CR02  "";""CR21  "";""2011JJ00"";""       2"""
"70569;""CR02  "";""CR21  "";""2012JJ00"";""       2"""
"70570;""CR02  "";""CR21  "";""2013JJ00"";""       4"""
"70571;""CR02  "";""CR21  "";""2014JJ00"";""       6"""
"70572;""CR02  "";""CR21  "";""2015JJ00"";""       5"""
"70573;""CR02  "";""CR21  "";""2016JJ00"";""       1"""
"70574;""CR02  "";""CR21  "";""2017JJ00"";""       3"""
"70575;""CR02  "";""CR21  "";""2018JJ00"";""       2"""
"70576;""CR02  "";""CR22  "";""2011JJ00"";""       3"""
"70577;""CR02  "";""CR22  "";""2012JJ00"";""       2"""
"70578;""CR02  "";""CR22  "";""2013JJ00"";""       1"""
"70579;""CR02  "";""CR22  "";""2014JJ00"";""       1"""
"70580;""CR02  "";""CR22  "";""2015JJ00"";""       3"""
"70581;""CR02  "";""CR22  "";""2016JJ00"";""       4"""
"70582;""CR02  "";""CR22  "";""2017JJ00"";""       2"""
"70583;""CR02  "";""CR22  "";""2018JJ00"";""       5"""
"70584;""CR02  "";""CR23  "";""2011JJ00"";""      19"""
"70585;""CR02  "";""CR23  "";""2012JJ00"";""      33"""
"70586;""CR02  "";""CR23  "";""2013JJ00"";""      26"""
"70587;""CR02  "";""CR23  "";""2014JJ00"";""      18"""
"70588;""CR02  "";""CR23  "";""2015JJ00"";""      27"""
"70589;""CR02  "";""CR23  "";""2016JJ00"";""      26"""
"70590;""CR02  "";""CR23  "";""2017JJ00"";""      25"""
"70591;""CR02  "";""CR23  "";""2018JJ00"";""      29"""
"70592;""CR02  "";""CR24  "";""2011JJ00"";""       4"""
"70593;""CR02  "";""CR24  "";""2012JJ00"";""       8"""
"70594;""CR02  "";""CR24  "";""2013JJ00"";""       5"""
"70595;""CR02  "";""CR24  "";""2014JJ00"";""       5"""
"70596;""CR02  "";""CR24  "";""2015JJ00"";""       0"""
"70597;""CR02  "";""CR24  "";""2016JJ00"";""       2"""
"70598;""CR02  "";""CR24  "";""2017JJ00"";""       9"""
"70599;""CR02  "";""CR24  "";""2018JJ00"";""       5"""
"70600;""CR02  "";""CR25  "";""2011JJ00"";""      11"""
"70601;""CR02  "";""CR25  "";""2012JJ00"";""       3"""
"70602;""CR02  "";""CR25  "";""2013JJ00"";""       6"""
"70603;""CR02  "";""CR25  "";""2014JJ00"";""       5"""
"70604;""CR02  "";""CR25  "";""2015JJ00"";""       3"""
"70605;""CR02  "";""CR25  "";""2016JJ00"";""       4"""
"70606;""CR02  "";""CR25  "";""2017JJ00"";""       7"""
"70607;""CR02  "";""CR25  "";""2018JJ00"";""       6"""
"70608;""CR02  "";""CR26  "";""2011JJ00"";""      34"""
"70609;""CR02  "";""CR26  "";""2012JJ00"";""      23"""
"70610;""CR02  "";""CR26  "";""2013JJ00"";""      19"""
"70611;""CR02  "";""CR26  "";""2014JJ00"";""      20"""
"70612;""CR02  "";""CR26  "";""2015JJ00"";""      10"""
"70613;""CR02  "";""CR26  "";""2016JJ00"";""      12"""
"70614;""CR02  "";""CR26  "";""2017JJ00"";""       9"""
"70615;""CR02  "";""CR26  "";""2018JJ00"";""       7"""
"70616;""CR02  "";""CR27  "";""2011JJ00"";""       1"""
"70617;""CR02  "";""CR27  "";""2012JJ00"";""       3"""
"70618;""CR02  "";""CR27  "";""2013JJ00"";""       2"""
"70619;""CR02  "";""CR27  "";""2014JJ00"";""       0"""
"70620;""CR02  "";""CR27  "";""2015JJ00"";""       3"""
"70621;""CR02  "";""CR27  "";""2016JJ00"";""       4"""
"70622;""CR02  "";""CR27  "";""2017JJ00"";""       3"""
"70623;""CR02  "";""CR27  "";""2018JJ00"";""       5"""
"70624;""CR02  "";""CR28  "";""2011JJ00"";""       4"""
"70625;""CR02  "";""CR28  "";""2012JJ00"";""       4"""
"70626;""CR02  "";""CR28  "";""2013JJ00"";""       3"""
"70627;""CR02  "";""CR28  "";""2014JJ00"";""       6"""
"70628;""CR02  "";""CR28  "";""2015JJ00"";""      12"""
"70629;""CR02  "";""CR28  "";""2016JJ00"";""       2"""
"70630;""CR02  "";""CR28  "";""2017JJ00"";""       3"""
"70631;""CR02  "";""CR28  "";""2018JJ00"";""       1"""
"70632;""CR02  "";""CR29  "";""2011JJ00"";""      19"""
"70633;""CR02  "";""CR29  "";""2012JJ00"";""      21"""
"70634;""CR02  "";""CR29  "";""2013JJ00"";""      26"""
"70635;""CR02  "";""CR29  "";""2014JJ00"";""      26"""
"70636;""CR02  "";""CR29  "";""2015JJ00"";""      31"""
"70637;""CR02  "";""CR29  "";""2016JJ00"";""      27"""
"70638;""CR02  "";""CR29  "";""2017JJ00"";""      45"""
"70639;""CR02  "";""CR29  "";""2018JJ00"";""      30"""
"70640;""CR02  "";""CR30  "";""2011JJ00"";""       6"""
"70641;""CR02  "";""CR30  "";""2012JJ00"";""       6"""
"70642;""CR02  "";""CR30  "";""2013JJ00"";""      15"""
"70643;""CR02  "";""CR30  "";""2014JJ00"";""       4"""
"70644;""CR02  "";""CR30  "";""2015JJ00"";""      10"""
"70645;""CR02  "";""CR30  "";""2016JJ00"";""       3"""
"70646;""CR02  "";""CR30  "";""2017JJ00"";""       6"""
"70647;""CR02  "";""CR30  "";""2018JJ00"";""      17"""
"70648;""CR02  "";""CR31  "";""2011JJ00"";""       6"""
"70649;""CR02  "";""CR31  "";""2012JJ00"";""       0"""
"70650;""CR02  "";""CR31  "";""2013JJ00"";""       1"""
"70651;""CR02  "";""CR31  "";""2014JJ00"";""       2"""
"70652;""CR02  "";""CR31  "";""2015JJ00"";""       0"""
"70653;""CR02  "";""CR31  "";""2016JJ00"";""       2"""
"70654;""CR02  "";""CR31  "";""2017JJ00"";""       0"""
"70655;""CR02  "";""CR31  "";""2018JJ00"";""       2"""
"70656;""CR02  "";""CR32  "";""2011JJ00"";""       3"""
"70657;""CR02  "";""CR32  "";""2012JJ00"";""       5"""
"70658;""CR02  "";""CR32  "";""2013JJ00"";""       1"""
"70659;""CR02  "";""CR32  "";""2014JJ00"";""       1"""
"70660;""CR02  "";""CR32  "";""2015JJ00"";""       2"""
"70661;""CR02  "";""CR32  "";""2016JJ00"";""       2"""
"70662;""CR02  "";""CR32  "";""2017JJ00"";""       4"""
"70663;""CR02  "";""CR32  "";""2018JJ00"";""       4"""
"70664;""CR02  "";""CR33  "";""2011JJ00"";""       8"""
"70665;""CR02  "";""CR33  "";""2012JJ00"";""       7"""
"70666;""CR02  "";""CR33  "";""2013JJ00"";""       4"""
"70667;""CR02  "";""CR33  "";""2014JJ00"";""      12"""
"70668;""CR02  "";""CR33  "";""2015JJ00"";""       5"""
"70669;""CR02  "";""CR33  "";""2016JJ00"";""       5"""
"70670;""CR02  "";""CR33  "";""2017JJ00"";""       2"""
"70671;""CR02  "";""CR33  "";""2018JJ00"";""       6"""
"70672;""CR02  "";""CR34  "";""2011JJ00"";""       2"""
"70673;""CR02  "";""CR34  "";""2012JJ00"";""       1"""
"70674;""CR02  "";""CR34  "";""2013JJ00"";""       9"""
"70675;""CR02  "";""CR34  "";""2014JJ00"";""       7"""
"70676;""CR02  "";""CR34  "";""2015JJ00"";""       6"""
"70677;""CR02  "";""CR34  "";""2016JJ00"";""      41"""
"70678;""CR02  "";""CR34  "";""2017JJ00"";""       9"""
"70679;""CR02  "";""CR34  "";""2018JJ00"";""       6"""
"70680;""CR02  "";""CR35  "";""2011JJ00"";""       7"""
"70681;""CR02  "";""CR35  "";""2012JJ00"";""      14"""
"70682;""CR02  "";""CR35  "";""2013JJ00"";""       9"""
"70683;""CR02  "";""CR35  "";""2014JJ00"";""       4"""
"70684;""CR02  "";""CR35  "";""2015JJ00"";""       6"""
"70685;""CR02  "";""CR35  "";""2016JJ00"";""      13"""
"70686;""CR02  "";""CR35  "";""2017JJ00"";""       8"""
"70687;""CR02  "";""CR35  "";""2018JJ00"";""       0"""
"70688;""CR02  "";""CR36  "";""2011JJ00"";""      12"""
"70689;""CR02  "";""CR36  "";""2012JJ00"";""       8"""
"70690;""CR02  "";""CR36  "";""2013JJ00"";""       3"""
"70691;""CR02  "";""CR36  "";""2014JJ00"";""       2"""
"70692;""CR02  "";""CR36  "";""2015JJ00"";""       3"""
"70693;""CR02  "";""CR36  "";""2016JJ00"";""      37"""
"70694;""CR02  "";""CR36  "";""2017JJ00"";""      14"""
"70695;""CR02  "";""CR36  "";""2018JJ00"";""       7"""
"70696;""CR02  "";""CR37  "";""2011JJ00"";""       5"""
"70697;""CR02  "";""CR37  "";""2012JJ00"";""       0"""
"70698;""CR02  "";""CR37  "";""2013JJ00"";""       4"""
"70699;""CR02  "";""CR37  "";""2014JJ00"";""       6"""
"70700;""CR02  "";""CR37  "";""2015JJ00"";""       0"""
"70701;""CR02  "";""CR37  "";""2016JJ00"";""       2"""
"70702;""CR02  "";""CR37  "";""2017JJ00"";""       2"""
"70703;""CR02  "";""CR37  "";""2018JJ00"";""       1"""
"70704;""CR02  "";""CR38  "";""2011JJ00"";""       0"""
"70705;""CR02  "";""CR38  "";""2012JJ00"";""       1"""
"70706;""CR02  "";""CR38  "";""2013JJ00"";""       1"""
"70707;""CR02  "";""CR38  "";""2014JJ00"";""       2"""
"70708;""CR02  "";""CR38  "";""2015JJ00"";""      11"""
"70709;""CR02  "";""CR38  "";""2016JJ00"";""       0"""
"70710;""CR02  "";""CR38  "";""2017JJ00"";""       4"""
"70711;""CR02  "";""CR38  "";""2018JJ00"";""       0"""
"70712;""CR02  "";""CR39  "";""2011JJ00"";""       7"""
"70713;""CR02  "";""CR39  "";""2012JJ00"";""       7"""
"70714;""CR02  "";""CR39  "";""2013JJ00"";""       2"""
"70715;""CR02  "";""CR39  "";""2014JJ00"";""       2"""
"70716;""CR02  "";""CR39  "";""2015JJ00"";""       5"""
"70717;""CR02  "";""CR39  "";""2016JJ00"";""       8"""
"70718;""CR02  "";""CR39  "";""2017JJ00"";""      11"""
"70719;""CR02  "";""CR39  "";""2018JJ00"";""       8"""
"70720;""CR02  "";""CR40  "";""2011JJ00"";""      17"""
"70721;""CR02  "";""CR40  "";""2012JJ00"";""      31"""
"70722;""CR02  "";""CR40  "";""2013JJ00"";""      37"""
"70723;""CR02  "";""CR40  "";""2014JJ00"";""      32"""
"70724;""CR02  "";""CR40  "";""2015JJ00"";""      18"""
"70725;""CR02  "";""CR40  "";""2016JJ00"";""      18"""
"70726;""CR02  "";""CR40  "";""2017JJ00"";""      18"""
"70727;""CR02  "";""CR40  "";""2018JJ00"";""      27"""
"74312;""CR03  "";""CR01  "";""2011JJ00"";""    1400"""
"74313;""CR03  "";""CR01  "";""2012JJ00"";""    1444"""
"74314;""CR03  "";""CR01  "";""2013JJ00"";""    1446"""
"74315;""CR03  "";""CR01  "";""2014JJ00"";""    1520"""
"74316;""CR03  "";""CR01  "";""2015JJ00"";""    1549"""
"74317;""CR03  "";""CR01  "";""2016JJ00"";""    2001"""
"74318;""CR03  "";""CR01  "";""2017JJ00"";""    1646"""
"74319;""CR03  "";""CR01  "";""2018JJ00"";""    1458"""
"74320;""CR03  "";""CR02  "";""2011JJ00"";""     693"""
"74321;""CR03  "";""CR02  "";""2012JJ00"";""     751"""
"74322;""CR03  "";""CR02  "";""2013JJ00"";""     775"""
"74323;""CR03  "";""CR02  "";""2014JJ00"";""     921"""
"74324;""CR03  "";""CR02  "";""2015JJ00"";""    1011"""
"74325;""CR03  "";""CR02  "";""2016JJ00"";""    1024"""
"74326;""CR03  "";""CR02  "";""2017JJ00"";""    1013"""
"74327;""CR03  "";""CR02  "";""2018JJ00"";""     986"""
"74328;""CR03  "";""CR03  "";""2011JJ00"";""    6011"""
"74329;""CR03  "";""CR03  "";""2012JJ00"";""    6326"""
"74330;""CR03  "";""CR03  "";""2013JJ00"";""    6345"""
"74331;""CR03  "";""CR03  "";""2014JJ00"";""    6804"""
"74332;""CR03  "";""CR03  "";""2015JJ00"";""    7537"""
"74333;""CR03  "";""CR03  "";""2016JJ00"";""    8063"""
"74334;""CR03  "";""CR03  "";""2017JJ00"";""    8211"""
"74335;""CR03  "";""CR03  "";""2018JJ00"";""    7877"""
"74336;""CR03  "";""CR04  "";""2011JJ00"";""    1360"""
"74337;""CR03  "";""CR04  "";""2012JJ00"";""    1391"""
"74338;""CR03  "";""CR04  "";""2013JJ00"";""    1438"""
"74339;""CR03  "";""CR04  "";""2014JJ00"";""    1419"""
"74340;""CR03  "";""CR04  "";""2015JJ00"";""    1461"""
"74341;""CR03  "";""CR04  "";""2016JJ00"";""    1514"""
"74342;""CR03  "";""CR04  "";""2017JJ00"";""    1411"""
"74343;""CR03  "";""CR04  "";""2018JJ00"";""    1380"""
"74344;""CR03  "";""CR05  "";""2011JJ00"";""     331"""
"74345;""CR03  "";""CR05  "";""2012JJ00"";""     307"""
"74346;""CR03  "";""CR05  "";""2013JJ00"";""     384"""
"74347;""CR03  "";""CR05  "";""2014JJ00"";""     502"""
"74348;""CR03  "";""CR05  "";""2015JJ00"";""     432"""
"74349;""CR03  "";""CR05  "";""2016JJ00"";""     529"""
"74350;""CR03  "";""CR05  "";""2017JJ00"";""     548"""
"74351;""CR03  "";""CR05  "";""2018JJ00"";""     462"""
"74352;""CR03  "";""CR06  "";""2011JJ00"";""    1082"""
"74353;""CR03  "";""CR06  "";""2012JJ00"";""    1051"""
"74354;""CR03  "";""CR06  "";""2013JJ00"";""    1124"""
"74355;""CR03  "";""CR06  "";""2014JJ00"";""    1058"""
"74356;""CR03  "";""CR06  "";""2015JJ00"";""    1088"""
"74357;""CR03  "";""CR06  "";""2016JJ00"";""    1123"""
"74358;""CR03  "";""CR06  "";""2017JJ00"";""    1052"""
"74359;""CR03  "";""CR06  "";""2018JJ00"";""    1033"""
"74360;""CR03  "";""CR07  "";""2011JJ00"";""    2227"""
"74361;""CR03  "";""CR07  "";""2012JJ00"";""    2298"""
"74362;""CR03  "";""CR07  "";""2013JJ00"";""    2429"""
"74363;""CR03  "";""CR07  "";""2014JJ00"";""    2466"""
"74364;""CR03  "";""CR07  "";""2015JJ00"";""    2694"""
"74365;""CR03  "";""CR07  "";""2016JJ00"";""    2742"""
"74366;""CR03  "";""CR07  "";""2017JJ00"";""    3136"""
"74367;""CR03  "";""CR07  "";""2018JJ00"";""    2915"""
"74368;""CR03  "";""CR08  "";""2011JJ00"";""     727"""
"74369;""CR03  "";""CR08  "";""2012JJ00"";""     711"""
"74370;""CR03  "";""CR08  "";""2013JJ00"";""     774"""
"74371;""CR03  "";""CR08  "";""2014JJ00"";""     827"""
"74372;""CR03  "";""CR08  "";""2015JJ00"";""     731"""
"74373;""CR03  "";""CR08  "";""2016JJ00"";""     746"""
"74374;""CR03  "";""CR08  "";""2017JJ00"";""     735"""
"74375;""CR03  "";""CR08  "";""2018JJ00"";""     655"""
"74376;""CR03  "";""CR09  "";""2011JJ00"";""     417"""
"74377;""CR03  "";""CR09  "";""2012JJ00"";""     397"""
"74378;""CR03  "";""CR09  "";""2013JJ00"";""     450"""
"74379;""CR03  "";""CR09  "";""2014JJ00"";""     499"""
"74380;""CR03  "";""CR09  "";""2015JJ00"";""     466"""
"74381;""CR03  "";""CR09  "";""2016JJ00"";""     478"""
"74382;""CR03  "";""CR09  "";""2017JJ00"";""     423"""
"74383;""CR03  "";""CR09  "";""2018JJ00"";""     440"""
"74384;""CR03  "";""CR10  "";""2011JJ00"";""     756"""
"74385;""CR03  "";""CR10  "";""2012JJ00"";""     764"""
"74386;""CR03  "";""CR10  "";""2013JJ00"";""     830"""
"74387;""CR03  "";""CR10  "";""2014JJ00"";""     821"""
"74388;""CR03  "";""CR10  "";""2015JJ00"";""     695"""
"74389;""CR03  "";""CR10  "";""2016JJ00"";""     720"""
"74390;""CR03  "";""CR10  "";""2017JJ00"";""     643"""
"74391;""CR03  "";""CR10  "";""2018JJ00"";""     649"""
"74392;""CR03  "";""CR11  "";""2011JJ00"";""     184"""
"74393;""CR03  "";""CR11  "";""2012JJ00"";""     234"""
"74394;""CR03  "";""CR11  "";""2013JJ00"";""     207"""
"74395;""CR03  "";""CR11  "";""2014JJ00"";""     213"""
"74396;""CR03  "";""CR11  "";""2015JJ00"";""     207"""
"74397;""CR03  "";""CR11  "";""2016JJ00"";""     183"""
"74398;""CR03  "";""CR11  "";""2017JJ00"";""     211"""
"74399;""CR03  "";""CR11  "";""2018JJ00"";""     176"""
"74400;""CR03  "";""CR12  "";""2011JJ00"";""     749"""
"74401;""CR03  "";""CR12  "";""2012JJ00"";""     656"""
"74402;""CR03  "";""CR12  "";""2013JJ00"";""     747"""
"74403;""CR03  "";""CR12  "";""2014JJ00"";""     751"""
"74404;""CR03  "";""CR12  "";""2015JJ00"";""     608"""
"74405;""CR03  "";""CR12  "";""2016JJ00"";""     609"""
"74406;""CR03  "";""CR12  "";""2017JJ00"";""     633"""
"74407;""CR03  "";""CR12  "";""2018JJ00"";""     574"""
"74408;""CR03  "";""CR13  "";""2011JJ00"";""     442"""
"74409;""CR03  "";""CR13  "";""2012JJ00"";""     458"""
"74410;""CR03  "";""CR13  "";""2013JJ00"";""     518"""
"74411;""CR03  "";""CR13  "";""2014JJ00"";""     519"""
"74412;""CR03  "";""CR13  "";""2015JJ00"";""     406"""
"74413;""CR03  "";""CR13  "";""2016JJ00"";""     437"""
"74414;""CR03  "";""CR13  "";""2017JJ00"";""     439"""
"74415;""CR03  "";""CR13  "";""2018JJ00"";""     471"""
"74416;""CR03  "";""CR14  "";""2011JJ00"";""     213"""
"74417;""CR03  "";""CR14  "";""2012JJ00"";""     220"""
"74418;""CR03  "";""CR14  "";""2013JJ00"";""     194"""
"74419;""CR03  "";""CR14  "";""2014JJ00"";""     243"""
"74420;""CR03  "";""CR14  "";""2015JJ00"";""     171"""
"74421;""CR03  "";""CR14  "";""2016JJ00"";""     178"""
"74422;""CR03  "";""CR14  "";""2017JJ00"";""     175"""
"74423;""CR03  "";""CR14  "";""2018JJ00"";""     171"""
"74424;""CR03  "";""CR15  "";""2011JJ00"";""     332"""
"74425;""CR03  "";""CR15  "";""2012JJ00"";""     313"""
"74426;""CR03  "";""CR15  "";""2013JJ00"";""     326"""
"74427;""CR03  "";""CR15  "";""2014JJ00"";""     317"""
"74428;""CR03  "";""CR15  "";""2015JJ00"";""     304"""
"74429;""CR03  "";""CR15  "";""2016JJ00"";""     304"""
"74430;""CR03  "";""CR15  "";""2017JJ00"";""     315"""
"74431;""CR03  "";""CR15  "";""2018JJ00"";""     289"""
"74432;""CR03  "";""CR16  "";""2011JJ00"";""      46"""
"74433;""CR03  "";""CR16  "";""2012JJ00"";""      34"""
"74434;""CR03  "";""CR16  "";""2013JJ00"";""      37"""
"74435;""CR03  "";""CR16  "";""2014JJ00"";""      41"""
"74436;""CR03  "";""CR16  "";""2015JJ00"";""      41"""
"74437;""CR03  "";""CR16  "";""2016JJ00"";""      37"""
"74438;""CR03  "";""CR16  "";""2017JJ00"";""      31"""
"74439;""CR03  "";""CR16  "";""2018JJ00"";""      38"""
"74440;""CR03  "";""CR17  "";""2011JJ00"";""     617"""
"74441;""CR03  "";""CR17  "";""2012JJ00"";""     679"""
"74442;""CR03  "";""CR17  "";""2013JJ00"";""     609"""
"74443;""CR03  "";""CR17  "";""2014JJ00"";""     625"""
"74444;""CR03  "";""CR17  "";""2015JJ00"";""     572"""
"74445;""CR03  "";""CR17  "";""2016JJ00"";""     685"""
"74446;""CR03  "";""CR17  "";""2017JJ00"";""     632"""
"74447;""CR03  "";""CR17  "";""2018JJ00"";""     619"""
"74448;""CR03  "";""CR18  "";""2011JJ00"";""     132"""
"74449;""CR03  "";""CR18  "";""2012JJ00"";""     155"""
"74450;""CR03  "";""CR18  "";""2013JJ00"";""     175"""
"74451;""CR03  "";""CR18  "";""2014JJ00"";""     135"""
"74452;""CR03  "";""CR18  "";""2015JJ00"";""     124"""
"74453;""CR03  "";""CR18  "";""2016JJ00"";""     155"""
"74454;""CR03  "";""CR18  "";""2017JJ00"";""     151"""
"74455;""CR03  "";""CR18  "";""2018JJ00"";""      99"""
"74456;""CR03  "";""CR19  "";""2011JJ00"";""      75"""
"74457;""CR03  "";""CR19  "";""2012JJ00"";""      56"""
"74458;""CR03  "";""CR19  "";""2013JJ00"";""      59"""
"74459;""CR03  "";""CR19  "";""2014JJ00"";""      71"""
